gene,mean_recurrence,meth_vs_exp_R_mean,meth_vs_exp_maxPvalue,age_vs_exp_R,age_vs_exp_Pvalue
KNDC1,0.3004306061609804,-0.1550756690459085,2.0543986271170345e-45,0.1368488928350459,1.1058418089860305
HECW2,0.3002649884067572,-0.009673797438017,6237.461692141824,-0.1989973135230309,0.0002391834616483
INHA,0.2996025173898642,-0.2931928566588024,2.9440445981013024e-158,0.1293529298107256,2.4978294297593315
CLIP4,0.2991056641271944,-0.5456756364607805,0.0,0.0692062288116755,391.1589131652714
POM121L2,0.2987744286187479,-0.1819212898411561,1.55092580228061e-61,-0.0024992771805202,6449.1105832103085
KCNB1,0.2984431931103014,0.4244720589787896,0.0,-0.2524354904408406,1.3203979504048068e-08
ADHFE1,0.2981119576018549,-0.6446449902854583,0.0,0.1403877381461981,0.7416777961878912
HOXA1,0.2979463398476316,-0.2781734619405877,5.839697523849786e-150,-0.0034481257543433,6307.906340299095
HOXB5,0.2977807220934084,0.0608060958432033,0.0118068263530038,0.0002045181589061,6791.462415801931
TRPC1,0.2969526333222921,-0.1820275793517936,7.090572266586337e-59,0.0077014896801124,5680.528388911298
KCNIP3,0.2968974274042177,0.2417143172690023,5.368661495081117e-87,-0.0374339066318151,2075.9948061092296
OGDHL,0.2967870155680689,-0.2955292086651782,4.064455901945718e-176,0.0918795107380493,78.75910850140276
LGR5,0.2962901623053991,-0.1496754863251926,5.572988356785938e-24,-0.0690085565655431,396.0494367985442
MTUS1,0.2961245445511759,-0.1843334208398817,3.885396145384127e-63,-0.0366913220748784,2142.168863635407
B3GAT1,0.2959589267969526,-0.1798230161041598,2.454760108464083e-52,0.1847921809734817,0.0021600402423283
CKB,0.2956276912885061,-0.1872889301435827,8.212138302080036e-67,0.0012657177235749,6633.046535427771
NPY2R,0.2947996025173898,-0.1358634637819111,4.13939266433114e-33,0.0014902639723217,6599.54223648866
MET,0.2939163078281991,-0.1141413654584997,6.650206998553277e-19,-0.0214991625074954,3788.299451170208
HOXC5,0.2936954841559016,-0.1163666711406171,1.893334054445668e-12,0.1054298077441072,25.440174517561974
OTUD7B,0.2928121894667108,-0.0418921681786245,5428.2294147895645,0.1337312857489738,1.5599283307981882
EMX1,0.2928121894667108,-0.0870627742030942,2.319438407961325e-07,-0.1087252999460142,18.94504906859063
ZIC4,0.2924809539582643,0.4684678766486845,0.0,-0.05404345574362,940.8744243873756
DDIT4L,0.2918184829413713,-0.3263967873745641,1.6337679041111412e-217,0.0057963436177366,5960.141611654546
NEUROG3,0.2918184829413713,-0.0118265596253688,2284.0635188105784,-0.0006466044471921,6725.456945122652
MEIS2,0.2913216296787015,-0.0554810066265276,0.1134837932938984,0.004703167811739,6121.683335641078
DYDC2,0.2901623053991388,-0.1341165629259024,2.5896252028439572e-33,-0.0199739634081765,3982.062481854106
GPR63,0.2899414817268411,-0.1389213269641239,8.820424160624887,-0.0364918914228876,2160.1740929693424
TBX1,0.2898310698906923,0.3698927938359678,1.1990654225585406e-284,-0.0434325186927092,1591.3298350751515
SH2D4A,0.2898310698906923,-0.6841414097811829,0.0,-0.0844658781954036,138.3250858753715
KCTD8,0.2898310698906922,-0.1557244392396135,6.580419577574186e-25,-0.0070331824466365,5778.302462298542
PSAT1,0.2881748923484598,-0.3746258564659837,1.4086738391172698e-292,0.029525799401381,2850.7151512894616
TFAP2A,0.2881748923484598,0.2901322135985417,2.2975664309097614e-169,-0.0219159191092043,3736.165223338583
HLTF,0.2858562437893342,-0.2515532792419579,1.9570771656506268e-125,-0.1336186665653786,1.5792185318045688
WDR93,0.2855250082808877,-0.1011883254486066,0.0033990712106974,-0.0108176110588056,5230.11301207638
KCNT1,0.2845313017555482,-0.0691226587594441,4.843763911121589e-07,0.1075374296178918,21.0880612887342
ZNF793,0.2842000662471017,-0.5539252188115648,0.0,0.0072108392556436,5752.276037070553
PDE5A,0.2839516396157668,-0.0515857681694514,0.0784681541856412,-0.2273451089207073,1.7912987715234232e-06
SLC46A1,0.2820470354421994,-0.2174915030612144,6.285204613764107e-79,-0.0473007069896666,1324.801796861953
WWTR1,0.2818814176879761,-0.1888686598021135,9.247978338166096e-69,-0.0302307712267065,2775.4440480545377
SCARA3,0.2815501821795296,-0.1245279523548865,2.2815500276968967e-28,-0.0211101707458129,3837.278261258231
DRD2,0.2815501821795296,-0.0279541834275254,68.59180534798162,-0.0234823814324338,3543.431842227494
TMEM200B,0.2815501821795296,-0.2608012386635078,2.867503189221053e-135,-0.086853440108007,115.86519506949688
FGF5,0.2812189466710831,-0.0290762584097744,49.753815857683016,-0.002781907489156,6407.01993346061
BNC2,0.2812189466710831,-0.1415502512722628,2.255179685944104e-37,0.1638555757044429,0.0411116392874869
PNPLA3,0.2812189466710831,-0.1229404267127291,1.3686728916862838e-27,0.0272403916210914,3102.838098726849
ZNF503,0.2810533289168598,-0.1762308891565709,1.4645729740819628e-55,-0.0841431339669755,141.63485969262632
ISM1,0.2806668874903389,-0.1450862608073689,4.153014732580386e-36,0.0551504670318848,886.992184486899
DNAJA4,0.2805564756541901,-0.5543929260655505,0.0,0.1487624225244055,0.277419401948056
MLXIPL,0.2805564756541901,-0.0926913906666286,1.2400644347526383e-14,0.068237274520966,415.6187562642025
EPS8,0.2802252401457436,-0.1371550541207208,5.891431763236776e-35,-0.0422401818080573,1680.6597238440545
GAD1,0.2802252401457436,-0.1450824410791318,2.0417783502330283e-39,0.0149599795032958,4649.272678962198
CDK5R2,0.2793971513746273,-0.149564441187009,8.656784776879024e-38,-0.0090039273465012,5491.092515832202
SHH,0.2789002981119576,-0.0773498284103115,1.911806069593741e-09,0.0029115252729756,6387.72479546558
MEGF8,0.277906591586618,0.1685165260190198,3.8870627538937927e-54,0.0193284688208771,4065.4317092666633
TRIM59,0.2775753560781716,-0.2654944524893665,1.7443524831934868e-140,-0.0045900837841482,6138.432189999197
SMC1B,0.2775753560781716,-0.1995888980309192,1.3638602779260208e-66,-0.0604540113589175,661.3193834390253
MT3,0.2769128850612786,-0.1944828677969843,3.617826935964705e-73,-0.0465187079629871,1375.860023216242
B3GALNT1,0.2762504140443855,-0.4202233731140121,0.0,-0.0245763801110147,3411.932785902576
GJB6,0.275919178535939,-0.2721959416085621,6.80928646191131e-45,0.1275189652662876,3.0293310488809486
PAIP2B,0.275919178535939,-0.3335801483047956,7.592449318754736e-228,-0.0332440833362951,2467.285697634786
ADAMTS2,0.275919178535939,0.128444733199228,2.395508636095893e-30,-0.1704234883739772,0.0169402281124101
TUFT1,0.2755879430274925,-0.4686248151228685,0.0,0.0273570135725159,3089.6764147836584
SLC22A17,0.2750910897648227,-0.3242193284712621,2.113950532357865e-172,-0.0069662591517397,5788.1129810721695
IMP3,0.2749254720105995,-0.0465221603479347,0.0888083071951865,-0.1771660107757533,0.0065788973799257
KIF21A,0.274594236502153,-0.0356411248252902,6.225344550651149,0.1282022105007603,2.820075827313429
DTD1,0.273269294468367,-0.2268729634012621,5.321635331317552e-101,-0.0653407909182848,496.37314532182734
ENOSF1,0.273269294468367,-0.3528612569582118,2.1935601678132264e-154,0.0603871289699249,663.8486187153748
FBN1,0.271944352434581,-0.1130681183807835,3.175853041527238e-20,0.0033590166294199,6321.153964456303
MCTP1,0.271944352434581,0.0111656994388099,2445.003770046432,-0.2927766007153628,1.4842254896299925e-12
NTSR1,0.2718339405984322,-0.0132663340464822,3411.367906113508,-0.1775786569793896,0.0062015651377471
LYPD6B,0.2716131169261345,-0.1673479804821651,2.354700657989312e-53,-0.0347324575290527,2323.3008972738057
SYT17,0.2716131169261345,-0.1523659485803444,9.545975493515755e-44,0.05636298261056,830.7513318542816
ADRA2A,0.2711990725405763,-0.0613155806787692,3.6326987846307945,-0.117500903454086,8.314044991218475
DCLK2,0.2710610577453903,-0.1996672953840493,1.4674860214576914e-65,-0.0362416540059999,2182.9060904594216
KCNK9,0.2709506459092414,0.0195535879543798,540.1516607162358,0.0039188481676412,6237.977824674672
PAWR,0.2698465275477531,-0.1740814193443488,1.043244507869936e-40,-0.0647676520814624,513.7814885579376
HS3ST4,0.2696257038754554,-0.1979440291418001,1.8456568223324147e-73,0.0061113400278703,5913.729807178305
MATN3,0.2692282212653197,0.0005445168460645,6645.785055169687,-0.0587677843039941,727.4746413994035
LHX9,0.2692116594898973,0.0023711073798765,0.0003828341037767,0.0284520942703733,2967.633580193458
EBF3,0.2689632328585624,-0.0787231703943179,7.199657329717593e-10,-0.0151283610707963,4626.179365071734
CRYM,0.2681351440874461,-0.1354914440124247,1.8070347770889215e-13,-0.0679728092223779,422.51026484037016
DNM3,0.2676382908247764,-0.2838972253600487,8.682941092966953e-162,-0.1482616422143725,0.2946674130216565
BIVM,0.2666997902175113,-0.2230902617106839,1.5656271548556638e-25,0.0140437505532613,4775.68807963615
TNFRSF19,0.2666445842994369,-0.1762776189521274,3.2774296374705062e-24,-0.0237130294324156,3515.492316599687
PRELID2,0.2665617754223253,-0.2688153509941107,3.1270844870542995e-66,0.1559240371606584,0.1146321558978476
PTPN14,0.2656508777740974,-0.2081241378005219,2.53415015929768e-84,-0.0682122049542854,416.2680130415292
BHLHE23,0.2643259357403114,-0.1271039583402668,1.6224972049574263e-26,-0.0614244811152411,625.4784525208917
NPPB,0.2643259357403114,-0.0946848139644313,8.122009333985245e-15,0.0306995293081473,2726.055505091815
BMP8B,0.2642431268631997,-0.2244814176596093,8.059600549852806e-58,-0.0713770307187478,340.67524528361616
VWA3B,0.2633322292149718,-0.1061555313934576,8.401437635923628e-17,-0.0244467033425545,3427.3838402152446
SERINC2,0.2623385226896323,-0.500279224083185,0.0,-0.0338492187838379,2408.084613142652
CXCL3,0.2620072871811858,-0.098392876877116,8.498593459552082e-17,-0.0086701140034901,5539.495444399145
SLC37A3,0.2616760516727393,0.1379772681291337,2.0851004045387456e-35,-0.1865181195661901,0.0016678623918003
TTC23L,0.2616760516727393,-0.1531713348694411,3.1467327252045073e-44,-0.0600467594567244,676.8398808120604
HES5,0.2611239924919951,-0.2539088180819901,1.0012004037068768e-117,0.0886228231549944,101.34714079596608
CLEC14A,0.2606823451473998,-0.0112270841038643,2422.308237968317,-0.0199380303908624,3986.682476854635
USH1G,0.2605167273931765,0.0857903172497742,0.0074842566124637,-0.0037881615504449,6257.382854971643
OTOP2,0.2605167273931765,0.0857903172497742,0.0074842566124637,-0.0320491747564859,2586.831599732808
MN1,0.2603511096389533,-0.155631676287649,9.15121259526674e-46,0.0013606080947771,6618.887101565376
ACSL6,0.2603511096389533,-0.132668254092764,1.5244486020976388e-32,0.0336404407794407,2428.407494290283
INSM2,0.2594126090316882,-0.0852068494603741,3.032026231698827e-06,-0.1274106929934869,3.0637895603023684
B3GNT5,0.2577012255713812,-0.3310576365968914,3.3431494874832368e-224,-0.0024787179611824,6452.173261671442
CA7,0.257149166390637,-0.1359454091581673,1.4796404398346232e-27,0.0409490166705455,1781.284985169236
KCNQ5,0.2563762835375952,-0.2626929586708898,2.1896936923517514e-137,0.0933502447555309,70.11007531462558
TPM1,0.2550513415038092,-0.1440528224323463,7.94095896150568e-39,-0.1015749632840312,35.55895731240204
CYP11A1,0.2540576349784696,-0.3373418492126425,3.5081597001767034e-211,0.0063040918693581,5885.36246245341
ASNS,0.2538920172242465,-0.3294467062496822,7.37021242334782e-173,-0.0307124032632343,2724.706586310784
CCDC85A,0.2537263994700232,-0.1543356612903041,5.830984109718067e-45,-0.0262153945222116,3219.8634731277325
PALM,0.2520702219277906,-0.3022543882868118,1.0276888322322439e-184,0.0094777793675443,5422.572316331518
BTBD3,0.2520702219277906,-0.2834662912096165,2.86116960112495e-161,-0.1390046040027951,0.86798057741618
PLCD1,0.2517389864193441,-0.1591256146405577,4.971582254287677e-40,0.0918721118789882,78.80490816966845
TRIM71,0.2514077509108976,-0.1375290910625147,4.1056525704605335e-21,-0.0961110177704599,56.12408614174744
HSF4,0.2514077509108976,0.002061116228894,7110.967140669146,0.0293956847613315,2864.73776307013
ANTXR1,0.2506790327923153,-0.0621503416890676,0.0042090946805491,-0.0735888693903581,294.9638942330169
FOXC1,0.2504140443855581,-0.1773568059687507,6.0628664610675555e-49,-0.1482174180130759,0.2962384305449317
GPR137B,0.2494203378602186,-0.0982624156339468,1.5560326232585589e-15,-0.096224568267142,55.60636421145077
ASPH,0.2494203378602186,-0.0616868860882121,6.864814695288507e-05,-0.1273157259481412,3.0943137699899546
KCNJ5,0.2487578668433256,-0.0236902730992848,209.9299386660202,-0.0028914489592011,6390.713040116096
FHAD1,0.2484266313348791,0.0622465904978277,3.1202852099142375e-05,0.0027310887238615,6414.586346354311
HOXB7,0.2481506017445069,-0.2707297480354709,4.7455620632898256e-26,0.0895647802416942,94.29095169299282
MARK1,0.2480953958264325,-0.1872218095378191,1.479255757983892e-67,-0.046439677499925,1381.0986754952569
CHST6,0.2480953958264325,-0.0677917914553418,1.1230596488470315e-06,-0.0238507014485711,3498.8699995787733
UBN2,0.2477641603179861,-0.0334679114413334,12.908457959159216,-0.1696962795358506,0.0187189861148866
ANKRD31,0.2477641603179861,-0.0720211782035716,5.00738503163332e-07,-0.0799449006596078,191.37775096121007
FZD8,0.2472673070553163,-0.1873608697679151,5.632107498037936e-58,0.0029664410512835,6379.5515682875175
OCA2,0.2467704537926465,-0.1502486727099233,1.804045795534864e-42,0.0170202688198633,4369.834996445175
REEP1,0.2466048360384233,-0.1641665022992786,5.805363118101534e-31,-0.1060573632683793,24.066003857743624
CRHR2,0.2465220271613117,-0.1311383914601718,9.997370941052856e-15,-0.0432301252113609,1606.251558420177
STK33,0.2457105001656177,-0.4903330866610549,4.654613024421325e-288,-0.0935524030887572,68.98969960883592
PRDM8,0.244451805233521,0.071246985622094,1.232504746267233e-07,-0.1177363658803807,8.126007359679877
PIK3R1,0.2441205697250745,-0.1331153261408289,1.4755392584157207e-30,0.1489519859971587,0.2711434189072539
PPL,0.2439549519708512,-0.2696989380418117,7.494244097569619e-139,-0.0847639244243854,135.32861047783504
INA,0.243126863199735,-0.4142297403539544,0.0,-0.0628274667407856,576.4360911157535
MOCOS,0.243126863199735,-0.3145054890200319,5.9420286385861045e-201,0.0063353148695383,5880.769779489029
SLC6A20,0.2427128188141769,-0.2135360901092152,1.4448822406267646e-62,-0.0354675310215395,2254.213588962373
CCDC113,0.2421331566743955,-0.1527453528172143,5.534549826571674e-44,-0.026546420324218,3181.806653930351
PTGDR,0.2408082146406094,-0.089341448346363,2.018937309983133e-13,0.1564446561023512,0.1073320718030249
CAMK2B,0.2408082146406094,-0.2142413050586228,1.3219905363377113e-89,-0.0575680207506048,777.6536024062467
RASSF10,0.2406425968863862,-0.3409606813303827,9.253765433950729e-234,-0.0287216630826185,2938.02270202668
CENPV,0.2387103897537816,-0.3188465938498279,7.437793848327019e-201,-0.0519776917851019,1048.109665523478
RAB6B,0.2386551838357072,-0.1755342236450479,1.8606322595166526e-53,0.0554838072695542,871.2445732822657
ZNF470,0.2381583305730374,-0.6986530034626339,0.0,-0.1585466586404869,0.0821138661014965
SCGB3A1,0.2378270950645909,-0.1465205205637132,2.9355494335543236e-40,-0.022001383457928,3725.5179622359865
DGCR5,0.2369990062934746,-0.1186919017318297,3.3878232626176806e-25,0.0558315938774074,855.0467135015942
PPP1R1B,0.2365021530308049,-0.2855126358687649,9.752682504142158e-164,-0.0151171322989597,4627.718007266473
C15orf48,0.2361709175223584,-0.3598698371966026,3.195354027290335e-268,0.055140349697392,887.4735711655363
PTPRS,0.2358396820139119,-0.3628038917878306,5.715487222173994e-273,0.0128501713325644,4942.201448601553
TBX2,0.2348459754885724,-0.1212091510593844,1.3925180876273284e-23,-0.046666288199502,1366.1161884279736
KRT18,0.2346803577343491,-0.5749258305090953,0.0,0.0322840394284555,2563.057700876273
ZNF287,0.2341835044716793,-0.4069606209438238,0.0,-0.096196342962994,55.734654630844815
DLX1,0.2336314452909351,-0.1310526402048532,4.114781949089113e-29,-0.0945707041903922,63.58464412016325
IRX5,0.2328585624378933,-0.1861101211866758,1.0211170212020343e-66,-0.0245557918711126,3414.383420026624
OSBPL6,0.2326929446836701,-0.0934378090411633,2.829489756449649e-12,-0.026839814344955,3148.285579652621
SRGAP1,0.2325273269294468,-0.1077289068446241,7.833538882565103e-09,-0.0811609477278192,175.6193318869669
DZIP1L,0.2305399138787678,-0.112738704579345,8.183019797450316e-23,0.0366876814935128,2142.4966614244
CRY1,0.2303742961245445,-0.26680144704475,1.070398904638555e-140,0.0894789780340352,94.9152727736912
DPYSL5,0.2303742961245445,-0.1818550607396606,2.797641441306495e-61,-0.0529131614572214,998.4526171535388
NRP1,0.2288837363365352,-0.0797952465806743,3.282597007643286e-10,0.0130721907059668,4911.0773129912695
MAF,0.228718118582312,-0.1197653760145438,6.045698182346977e-20,0.1496687695488006,0.2486069550954075
KLF15,0.2283040741967539,-0.1595917141098778,1.7326813722219996e-40,0.0332045572834568,2471.183995472911
PRR5,0.228055647565419,-0.0997047910833887,11.072533048448108,0.1317875729255871,1.9259466210656584
SPDYA,0.2278900298111957,0.0947488293216073,2.1345671907185947e-15,-0.0868099979415758,116.24345835629386
GATA2,0.2275587943027492,-0.0446016958427816,0.0006126122974434,0.1223099215192971,5.168583207424053
RNF165,0.2268963232858562,-0.3485435631071807,1.6590301026061838e-247,0.1348613886036742,1.3782029257710042
TTC14,0.2268963232858562,-0.303966947636489,1.0025067528496778e-180,-0.0894229579559159,95.3248533067798
CHRNA7,0.2268963232858562,-0.0752652132315423,8.229471330145848e-09,-0.1328307255364679,1.7205625689975412
IGF2BP1,0.2257922049243679,-0.0877478080010874,2.03592913401218e-08,-0.0329760320352191,2493.797956631915
CILP2,0.2254057634978469,-0.1258471492214498,2.429526137754211e-22,-0.0459883113846097,1411.2963176275969
FAM184A,0.2250745279894004,-0.1889661639703702,3.236210487092711e-61,-0.0266821198008322,3166.278093529368
SLC16A9,0.2242464392182842,-0.2102024483766263,9.910873082040722e-80,-0.0060549388432927,5922.03516848457
SHISA3,0.2233852268963232,-0.3277444547767828,4.976752769855027e-184,-0.0095618256194676,5410.442799675304
KCNH8,0.2229214971844981,-0.3718513363843956,5.429794598081242e-284,-4.1246156854503335e-05,6815.841308172109
RGS11,0.2227558794302749,-0.0796522613516761,2.9655791725811996e-09,0.0650639133054297,504.7218283693003
